price,timestamp,cost,amount,symbol,datetime,type
0.1344,1710823236808,29389.880952380954,395.0,DOGE/USD:DOGE,2024-03-19T04:40:36.808Z,
0.13441,1710823236940,10118.294769734395,136.0,DOGE/USD:DOGE,2024-03-19T04:40:36.940Z,
0.13441,1710823238924,4687.151253626962,63.0,DOGE/USD:DOGE,2024-03-19T04:40:38.924Z,
0.13446,1710823240704,148.74312063067083,2.0,DOGE/USD:DOGE,2024-03-19T04:40:40.704Z,
0.13447,1710823240704,5874.916338216703,79.0,DOGE/USD:DOGE,2024-03-19T04:40:40.704Z,
0.13445,1710823241017,22238.750464856825,299.0,DOGE/USD:DOGE,2024-03-19T04:40:41.017Z,
0.13444,1710823241019,7587.02767033621,102.0,DOGE/USD:DOGE,2024-03-19T04:40:41.019Z,
0.13443,1710823241022,45599.94048947407,613.0,DOGE/USD:DOGE,2024-03-19T04:40:41.022Z,
0.13442,1710823241025,3273.3224222585923,44.0,DOGE/USD:DOGE,2024-03-19T04:40:41.025Z,
0.13441,1710823241036,15400.639833345733,207.0,DOGE/USD:DOGE,2024-03-19T04:40:41.036Z,
0.1344,1710823241069,22321.428571428572,300.0,DOGE/USD:DOGE,2024-03-19T04:40:41.069Z,
0.13439,1710823241073,31624.376813751023,425.0,DOGE/USD:DOGE,2024-03-19T04:40:41.073Z,
0.13437,1710823242848,13767.954156433727,185.0,DOGE/USD:DOGE,2024-03-19T04:40:42.848Z,
0.13438,1710823242848,24482.80994195565,329.0,DOGE/USD:DOGE,2024-03-19T04:40:42.848Z,
0.13439,1710823242849,19495.49817694769,262.0,DOGE/USD:DOGE,2024-03-19T04:40:42.849Z,
0.1344,1710823243003,8928.57142857143,120.0,DOGE/USD:DOGE,2024-03-19T04:40:43.003Z,
0.13442,1710823243128,1487.8738282993602,20.0,DOGE/USD:DOGE,2024-03-19T04:40:43.128Z,
0.13439,1710823243661,18602.57459632413,250.0,DOGE/USD:DOGE,2024-03-19T04:40:43.661Z,
0.13438,1710823243662,9301.97946122935,125.0,DOGE/USD:DOGE,2024-03-19T04:40:43.662Z,
0.13435,1710823246395,23669.519910681058,318.0,DOGE/USD:DOGE,2024-03-19T04:40:46.395Z,
0.13434,1710823246397,6624.981390501712,89.0,DOGE/USD:DOGE,2024-03-19T04:40:46.397Z,
0.13433,1710823246399,8635.45001116653,116.0,DOGE/USD:DOGE,2024-03-19T04:40:46.399Z,
0.13432,1710823246404,3201.3103037522333,43.0,DOGE/USD:DOGE,2024-03-19T04:40:46.404Z,
0.13431,1710823246404,12880.649244285609,173.0,DOGE/USD:DOGE,2024-03-19T04:40:46.404Z,
0.1343,1710823246405,2531.6455696202534,34.0,DOGE/USD:DOGE,2024-03-19T04:40:46.405Z,
0.13429,1710823246411,2457.3683818601535,33.0,DOGE/USD:DOGE,2024-03-19T04:40:46.411Z,
0.13428,1710823246411,4915.102770330653,66.0,DOGE/USD:DOGE,2024-03-19T04:40:46.411Z,
0.13427,1710823246411,16459.372905339987,221.0,DOGE/USD:DOGE,2024-03-19T04:40:46.411Z,
0.13428,1710823246447,18617.813523979745,250.0,DOGE/USD:DOGE,2024-03-19T04:40:46.447Z,
0.13426,1710823246772,819.3058245195889,11.0,DOGE/USD:DOGE,2024-03-19T04:40:46.772Z,
0.13425,1710823246783,2607.07635009311,35.0,DOGE/USD:DOGE,2024-03-19T04:40:46.783Z,
0.13424,1710823246879,5884.982121573302,79.0,DOGE/USD:DOGE,2024-03-19T04:40:46.879Z,
0.13423,1710823246879,16985.770692095655,228.0,DOGE/USD:DOGE,2024-03-19T04:40:46.879Z,
0.13422,1710823246879,22947.399791387274,308.0,DOGE/USD:DOGE,2024-03-19T04:40:46.879Z,
0.13421,1710823246886,13486.327397362342,181.0,DOGE/USD:DOGE,2024-03-19T04:40:46.886Z,
0.1342,1710823246946,223.54694485842026,3.0,DOGE/USD:DOGE,2024-03-19T04:40:46.946Z,
0.13421,1710823247646,2458.8331718947916,33.0,DOGE/USD:DOGE,2024-03-19T04:40:47.646Z,
0.1342,1710823249223,2309.9850968703427,31.0,DOGE/USD:DOGE,2024-03-19T04:40:49.223Z,
0.13419,1710823249781,1117.81801922647,15.0,DOGE/USD:DOGE,2024-03-19T04:40:49.781Z,
0.13419,1710823250313,4173.187271778821,56.0,DOGE/USD:DOGE,2024-03-19T04:40:50.313Z,
0.1342,1710823250354,18554.396423248883,249.0,DOGE/USD:DOGE,2024-03-19T04:40:50.354Z,
0.13418,1710823251441,5887.613653301535,79.0,DOGE/USD:DOGE,2024-03-19T04:40:51.441Z,
0.13415,1710823252443,4994.409243384272,67.0,DOGE/USD:DOGE,2024-03-19T04:40:52.443Z,
0.13416,1710823252443,5888.491353607633,79.0,DOGE/USD:DOGE,2024-03-19T04:40:52.443Z,
0.13417,1710823254534,1565.1785048818663,21.0,DOGE/USD:DOGE,2024-03-19T04:40:54.534Z,
0.13418,1710823254534,53808.317185869724,722.0,DOGE/USD:DOGE,2024-03-19T04:40:54.534Z,
0.13419,1710823254574,14159.028243535286,190.0,DOGE/USD:DOGE,2024-03-19T04:40:54.574Z,
0.1342,1710823254576,30551.415797317437,410.0,DOGE/USD:DOGE,2024-03-19T04:40:54.576Z,
0.13421,1710823254864,819.6110572982639,11.0,DOGE/USD:DOGE,2024-03-19T04:40:54.864Z,
0.13423,1710823254910,9461.372271474334,127.0,DOGE/USD:DOGE,2024-03-19T04:40:54.910Z,
0.13425,1710823254993,5884.5437616387335,79.0,DOGE/USD:DOGE,2024-03-19T04:40:54.993Z,
0.13426,1710823255033,5884.10546700432,79.0,DOGE/USD:DOGE,2024-03-19T04:40:55.033Z,
0.13426,1710823255057,20780.575003724116,279.0,DOGE/USD:DOGE,2024-03-19T04:40:55.057Z,
0.13425,1710823255062,7448.7895716945995,100.0,DOGE/USD:DOGE,2024-03-19T04:40:55.062Z,
0.13423,1710823255495,10578.857185427996,142.0,DOGE/USD:DOGE,2024-03-19T04:40:55.495Z,
0.13425,1710823255771,74.487895716946,1.0,DOGE/USD:DOGE,2024-03-19T04:40:55.771Z,
0.13427,1710823256533,14076.115290087138,189.0,DOGE/USD:DOGE,2024-03-19T04:40:56.533Z,
0.13429,1710823256645,1638.2455879067688,22.0,DOGE/USD:DOGE,2024-03-19T04:40:56.645Z,
0.13428,1710823256652,52576.705391718795,706.0,DOGE/USD:DOGE,2024-03-19T04:40:56.652Z,
0.13426,1710823256776,297.92939073439595,4.0,DOGE/USD:DOGE,2024-03-19T04:40:56.776Z,
0.13425,1710823256776,4245.810055865922,57.0,DOGE/USD:DOGE,2024-03-19T04:40:56.776Z,
0.13425,1710823257000,595.903165735568,8.0,DOGE/USD:DOGE,2024-03-19T04:40:57.000Z,
0.13422,1710823257715,9387.572641931158,126.0,DOGE/USD:DOGE,2024-03-19T04:40:57.715Z,
0.13421,1710823257858,3352.9543253110796,45.0,DOGE/USD:DOGE,2024-03-19T04:40:57.858Z,
0.13421,1710823258029,3129.4240369570075,42.0,DOGE/USD:DOGE,2024-03-19T04:40:58.029Z,
0.13421,1710823258925,2980.4038447209596,40.0,DOGE/USD:DOGE,2024-03-19T04:40:58.925Z,
0.1342,1710823260112,12891.207153502235,173.0,DOGE/USD:DOGE,2024-03-19T04:41:00.112Z,
0.13422,1710823260149,10803.158992698554,145.0,DOGE/USD:DOGE,2024-03-19T04:41:00.149Z,
0.13423,1710823260154,5736.422558295463,77.0,DOGE/USD:DOGE,2024-03-19T04:41:00.154Z,
0.13424,1710823260154,5735.995232419547,77.0,DOGE/USD:DOGE,2024-03-19T04:41:00.154Z,
0.13426,1710823260451,3649.6350364963505,49.0,DOGE/USD:DOGE,2024-03-19T04:41:00.451Z,
0.13424,1710823260996,5884.982121573302,79.0,DOGE/USD:DOGE,2024-03-19T04:41:00.996Z,
0.13422,1710823261092,596.0363582178513,8.0,DOGE/USD:DOGE,2024-03-19T04:41:01.092Z,
0.1342,1710823261784,25484.35171385991,342.0,DOGE/USD:DOGE,2024-03-19T04:41:01.784Z,
0.13421,1710823261947,5513.747112733776,74.0,DOGE/USD:DOGE,2024-03-19T04:41:01.947Z,
0.13422,1710823261948,18626.136194307852,250.0,DOGE/USD:DOGE,2024-03-19T04:41:01.948Z,
0.1343,1710823262582,1191.3626209977663,16.0,DOGE/USD:DOGE,2024-03-19T04:41:02.582Z,
0.13431,1710823262625,4839.5502940957485,65.0,DOGE/USD:DOGE,2024-03-19T04:41:02.625Z,
0.13432,1710823263109,1563.430613460393,21.0,DOGE/USD:DOGE,2024-03-19T04:41:03.109Z,
0.13432,1710823263542,13698.630136986301,184.0,DOGE/USD:DOGE,2024-03-19T04:41:03.542Z,
