price,amount,datetime,type,cost,symbol,timestamp
0.15457,7.0,2024-03-21T22:13:40.589Z,,452.86925017791293,DOGE/USD:DOGE,1711059220589
0.15459,2.0,2024-03-21T22:13:42.005Z,,129.37447441619767,DOGE/USD:DOGE,1711059222005
0.1546,54.0,2024-03-21T22:13:42.005Z,,3492.8848641655886,DOGE/USD:DOGE,1711059222005
0.15462,122.0,2024-03-21T22:13:42.085Z,,7890.3117319881,DOGE/USD:DOGE,1711059222085
0.15463,52.0,2024-03-21T22:13:42.085Z,,3362.8661967276726,DOGE/USD:DOGE,1711059222085
0.15464,11.0,2024-03-21T22:13:42.140Z,,711.3295395757889,DOGE/USD:DOGE,1711059222140
0.15465,20.0,2024-03-21T22:13:43.331Z,,1293.2428063368898,DOGE/USD:DOGE,1711059223331
0.15465,78.0,2024-03-21T22:13:45.190Z,,5043.64694471387,DOGE/USD:DOGE,1711059225190
0.15465,3.0,2024-03-21T22:13:45.613Z,,193.98642095053347,DOGE/USD:DOGE,1711059225613
0.15463,4.0,2024-03-21T22:13:45.618Z,,258.6820151328979,DOGE/USD:DOGE,1711059225618
0.15462,53.0,2024-03-21T22:13:45.619Z,,3427.7583753718795,DOGE/USD:DOGE,1711059225619
0.15461,195.0,2024-03-21T22:13:48.143Z,,12612.379535605718,DOGE/USD:DOGE,1711059228143
0.1546,52.0,2024-03-21T22:13:48.145Z,,3363.5187580853817,DOGE/USD:DOGE,1711059228145
0.1546,120.0,2024-03-21T22:13:48.655Z,,7761.966364812419,DOGE/USD:DOGE,1711059228655
0.15463,46.0,2024-03-21T22:13:50.248Z,,2974.843174028326,DOGE/USD:DOGE,1711059230248
0.15463,1.0,2024-03-21T22:13:50.905Z,,64.67050378322448,DOGE/USD:DOGE,1711059230905
0.1546,53.0,2024-03-21T22:13:54.898Z,,3428.201811125485,DOGE/USD:DOGE,1711059234898
0.15459,53.0,2024-03-21T22:13:54.898Z,,3428.4235720292386,DOGE/USD:DOGE,1711059234898
0.15458,130.0,2024-03-21T22:13:54.898Z,,8409.884849268987,DOGE/USD:DOGE,1711059234898
0.15457,689.0,2024-03-21T22:13:54.898Z,,44575.273338940286,DOGE/USD:DOGE,1711059234898
0.15456,408.0,2024-03-21T22:13:54.904Z,,26397.51552795031,DOGE/USD:DOGE,1711059234904
0.15455,320.0,2024-03-21T22:13:54.906Z,,20705.27337431252,DOGE/USD:DOGE,1711059234906
0.15454,36.0,2024-03-21T22:13:54.910Z,,2329.493982140546,DOGE/USD:DOGE,1711059234910
0.15453,2.0,2024-03-21T22:13:55.057Z,,129.4247071766,DOGE/USD:DOGE,1711059235057
0.15452,61.0,2024-03-21T22:13:55.060Z,,3947.7090344292,DOGE/USD:DOGE,1711059235060
0.15452,2.0,2024-03-21T22:13:55.229Z,,129.43308309603935,DOGE/USD:DOGE,1711059235229
0.15452,9.0,2024-03-21T22:14:02.027Z,,582.4488739321771,DOGE/USD:DOGE,1711059242027
0.15452,479.0,2024-03-21T22:14:02.744Z,,30999.223401501426,DOGE/USD:DOGE,1711059242744
0.15451,2.0,2024-03-21T22:14:02.747Z,,129.4414600996699,DOGE/USD:DOGE,1711059242747
0.1545,29.0,2024-03-21T22:14:02.853Z,,1877.022653721683,DOGE/USD:DOGE,1711059242853
0.1545,654.0,2024-03-21T22:14:03.490Z,,42330.09708737864,DOGE/USD:DOGE,1711059243490
0.1545,379.0,2024-03-21T22:14:04.650Z,,24530.74433656958,DOGE/USD:DOGE,1711059244650
0.15451,189.0,2024-03-21T22:14:06.212Z,,12232.217979418809,DOGE/USD:DOGE,1711059246212
0.15453,601.0,2024-03-21T22:14:06.220Z,,38892.1245065683,DOGE/USD:DOGE,1711059246220
0.15454,179.0,2024-03-21T22:14:06.308Z,,11582.76174453216,DOGE/USD:DOGE,1711059246308
0.15455,2.0,2024-03-21T22:14:06.506Z,,129.40795858945324,DOGE/USD:DOGE,1711059246506
0.15456,124.0,2024-03-21T22:14:06.506Z,,8022.774327122153,DOGE/USD:DOGE,1711059246506
0.15456,379.0,2024-03-21T22:14:07.132Z,,24521.2215320911,DOGE/USD:DOGE,1711059247132
0.15457,2.0,2024-03-21T22:14:07.158Z,,129.39121433654654,DOGE/USD:DOGE,1711059247158
0.15458,2.0,2024-03-21T22:14:07.170Z,,129.3828438349075,DOGE/USD:DOGE,1711059247170
0.15458,83.0,2024-03-21T22:14:07.299Z,,5369.3880191486605,DOGE/USD:DOGE,1711059247299
0.15458,91.0,2024-03-21T22:14:10.926Z,,5886.919394488291,DOGE/USD:DOGE,1711059250926
0.15457,197.0,2024-03-21T22:14:12.504Z,,12745.034612149835,DOGE/USD:DOGE,1711059252504
0.15459,2.0,2024-03-21T22:14:13.230Z,,129.37447441619767,DOGE/USD:DOGE,1711059253230
0.1546,19.0,2024-03-21T22:14:13.237Z,,1228.9780077619664,DOGE/USD:DOGE,1711059253237
0.15461,128.0,2024-03-21T22:14:13.243Z,,8278.895284910419,DOGE/USD:DOGE,1711059253243
0.15462,2.0,2024-03-21T22:14:13.662Z,,129.34937265554262,DOGE/USD:DOGE,1711059253662
0.15463,2.0,2024-03-21T22:14:13.719Z,,129.34100756644895,DOGE/USD:DOGE,1711059253719
0.15464,2.0,2024-03-21T22:14:14.043Z,,129.33264355923436,DOGE/USD:DOGE,1711059254043
0.15465,2.0,2024-03-21T22:14:17.155Z,,129.32428063368897,DOGE/USD:DOGE,1711059257155
0.15466,2.0,2024-03-21T22:14:17.159Z,,129.315918789603,DOGE/USD:DOGE,1711059257159
0.15467,125.0,2024-03-21T22:14:17.160Z,,8081.722376672917,DOGE/USD:DOGE,1711059257160
0.15468,2.0,2024-03-21T22:14:17.288Z,,129.29919834497025,DOGE/USD:DOGE,1711059257288
0.15469,2.0,2024-03-21T22:14:18.229Z,,129.29083974400413,DOGE/USD:DOGE,1711059258229
0.1547,2.0,2024-03-21T22:14:18.504Z,,129.2824822236587,DOGE/USD:DOGE,1711059258504
0.15471,2.0,2024-03-21T22:14:18.724Z,,129.2741257837244,DOGE/USD:DOGE,1711059258724
0.15472,2.0,2024-03-21T22:14:19.524Z,,129.26577042399174,DOGE/USD:DOGE,1711059259524
0.15473,2.0,2024-03-21T22:14:19.568Z,,129.25741614425127,DOGE/USD:DOGE,1711059259568
0.15474,2.0,2024-03-21T22:14:21.203Z,,129.24906294429366,DOGE/USD:DOGE,1711059261203
0.15475,2.0,2024-03-21T22:14:21.206Z,,129.24071082390952,DOGE/USD:DOGE,1711059261206
0.15476,5.0,2024-03-21T22:14:21.212Z,,323.08089945722406,DOGE/USD:DOGE,1711059261212
0.15477,2.0,2024-03-21T22:14:21.394Z,,129.22400982102474,DOGE/USD:DOGE,1711059261394
0.15478,3.0,2024-03-21T22:14:21.486Z,,193.82349140715854,DOGE/USD:DOGE,1711059261486
0.15479,5.0,2024-03-21T22:14:21.487Z,,323.0182828348085,DOGE/USD:DOGE,1711059261487
0.1548,125.0,2024-03-21T22:14:21.490Z,,8074.935400516796,DOGE/USD:DOGE,1711059261490
0.1548,205.0,2024-03-21T22:14:21.916Z,,13242.894056847545,DOGE/USD:DOGE,1711059261916
0.1548,77.0,2024-03-21T22:14:22.915Z,,4974.160206718347,DOGE/USD:DOGE,1711059262915
0.1548,196.0,2024-03-21T22:14:24.405Z,,12661.498708010336,DOGE/USD:DOGE,1711059264405
0.1548,91.0,2024-03-21T22:14:28.254Z,,5878.552971576228,DOGE/USD:DOGE,1711059268254
0.15479,24.0,2024-03-21T22:14:29.577Z,,1550.4877576070805,DOGE/USD:DOGE,1711059269577
0.15481,2.0,2024-03-21T22:14:30.300Z,,129.19062076093275,DOGE/USD:DOGE,1711059270300
0.15482,2.0,2024-03-21T22:14:30.518Z,,129.1822761917065,DOGE/USD:DOGE,1711059270518
0.15483,39.0,2024-03-21T22:14:30.518Z,,2518.891687657431,DOGE/USD:DOGE,1711059270518
0.15484,18.0,2024-03-21T22:14:30.521Z,,1162.4903125807284,DOGE/USD:DOGE,1711059270521
0.15485,2.0,2024-03-21T22:14:31.499Z,,129.15724895059736,DOGE/USD:DOGE,1711059271499
0.15486,37.0,2024-03-21T22:14:31.529Z,,2389.2548107968487,DOGE/USD:DOGE,1711059271529
