buy_exchange,sell_exchange,volume,profit,fund_remaintime
gemini,okx,5376957.769523,-0.04301566215508501,14888.40834236028,768.3253452777863
gemini,okx,5376957.769523,-0.05376957769476576,14888.354572782586,769.3300061225891
gemini,okx,5376957.769523,-0.051535521693949704,14888.303037260892,770.3389699459076
gemini,okx,5376957.769523,-0.051535521693949704,14888.251501739198,771.3520753383636
gemini,okx,5376957.769523,-0.051535521693949704,14888.199966217504,772.3620600700378
gemini,okx,5376957.769523,-0.051535521693949704,14888.14843069581,773.3780496120453
gemini,okx,5376957.769523,-0.06543233900265477,14888.082998356807,774.3871943950653
gemini,okx,5376957.769523,-0.06990045100246789,14888.013097905805,775.3999724388123
gemini,okx,5376957.769523,-0.06990045100246789,14887.943197454802,776.4104924201965
gemini,okx,5376957.769523,-0.06990045100246789,14887.8732970038,777.414145231247
gemini,okx,2601155.044916,-0.031213860540447058,14887.84208314326,790.5670328140259
gemini,okx,119037.554987,-0.0019046008801524295,14887.84017854238,791.5839810371399
gemini,okx,37.554987,-6.008795025991276e-07,14887.8401779415,792.594979763031
gemini,okx,127496874.332393,-5.669421113370845,14882.170756828129,867.405647277832
gemini,okx,127496874.332393,-5.669421113370845,14876.501335714758,868.4219789505005
gemini,okx,127496874.332393,-5.853506801704498,14870.647828913054,869.4271216392517
gemini,okx,84889798.207826,-3.587769993351685,14867.060058919702,870.4360065460205
gemini,okx,84889798.207826,-3.587769993351685,14863.47228892635,871.4449799060822
gemini,okx,84889798.207826,-3.746439387974533,14859.725849538376,872.449967622757
gemini,okx,84770926.0,9.232150392001131,14868.957999930377,1514.2389912605286
gemini,okx,84770926.0,9.054617478999717,14878.012617409377,1577.046984910965
gemini,okx,84770926.0,9.355692072998863,14887.368309482375,1602.3669800758362
gemini,okx,93395926.0,9.185921892001716,14896.554231374377,1686.284066915512
gemini,okx,84770926.0,8.3492968999999,14904.903528274377,1687.2969660758972
gemini,okx,84770926.0,8.213615650000065,14913.117143924377,1690.3339760303497
gemini,okx,84770926.0,9.551978051002152,14922.66912197538,1749.0409812927246
gemini,okx,84770926.0,9.536500520001937,14932.205622495381,1750.0569822788239
gemini,okx,84770926.0,9.536500520000118,14941.742123015381,1751.075071811676
gemini,okx,84770926.0,9.838395019000018,14951.580518034381,1752.0819790363312
gemini,okx,84770926.0,9.853539600000659,14961.434057634382,1754.0959796905518
gemini,okx,84770926.0,10.512216727000123,14971.946274361382,1768.3019649982452
gemini,okx,84770926.0,10.44193851899945,14982.388212880382,1769.3179841041565
gemini,okx,84770926.0,10.333596128999488,14992.721809009381,1770.3292009830475
gemini,okx,84770926.0,10.41830167200169,15003.140110681383,1771.3389782905579
gemini,okx,8625000.0,1.0803536089988484,15004.220464290382,1772.3529963493347
gemini,okx,8625000.0,1.0803536089988484,15005.30081789938,1773.3654930591583
gemini,okx,84770926.0,10.77433667600235,15016.075154575383,1808.773985862732
gemini,okx,84770926.0,10.694793354001376,15026.769947929384,1809.7849853038788
gemini,okx,93395926.0,11.750665379999191,15038.520613309383,1810.7959723472595
gemini,okx,102020926.0,12.91582352599653,15051.43643683538,1811.8099827766418
gemini,okx,84770926.0,10.880569451997872,15062.317006287378,1813.8419852256775
gemini,okx,93395926.0,11.967319451998264,15074.284325739376,1814.843987941742
gemini,okx,102020926.0,12.981779321999056,15087.266105061375,1815.8590061664581
gemini,okx,8625000.0,1.1321033389995137,15088.398208400375,1816.8749902248383
gemini,okx,102020926.0,12.788471785999718,15101.186680186374,1817.8830864429474
gemini,okx,102020926.0,12.252583141000287,15113.439263327375,1818.900118112564
gemini,okx,102020926.0,12.186111585000617,15125.625374912375,1819.9081132411957
gemini,okx,102020926.0,12.186111585000617,15137.811486497376,1820.9199781417847
gemini,okx,93395926.0,11.319622394001271,15149.131108891377,1824.9659695625305
gemini,okx,93395926.0,11.319622394001271,15160.450731285378,1825.972972869873
gemini,okx,93395926.0,11.478032064002036,15171.92876334938,1832.049968957901
gemini,okx,93395926.0,11.571427990002121,15183.500191339383,1833.0599701404572
gemini,okx,93395926.0,12.177494061999823,15195.677685401382,1834.0720026493073
gemini,okx,84770926.0,10.923238487001072,15206.600923888383,1836.0979959964752
gemini,okx,84770926.0,10.81328064400077,15217.414204532384,1837.1090261936188
gemini,okx,8625000.0,0.9586197749995335,15218.372824307384,1911.0041167736053
gemini,okx,8625000.0,1.0091249999986758,15219.381949307382,1916.0610370635986
gemini,okx,8625000.0,1.0091249999986758,15220.391074307381,1917.076010942459
gemini,okx,8625000.0,0.9509796109996387,15221.34205391838,1918.0909976959229
gemini,okx,93395926.0,10.416148631000397,15231.758202549381,1919.1059918403625
gemini,okx,93395926.0,10.339902456002164,15242.098105005383,1921.129967212677
gemini,okx,93395926.0,10.509444308001548,15252.607549313385,1922.1409666538239
gemini,okx,84770926.0,9.672786524000912,15262.280335837386,1923.152978181839
gemini,okx,93395926.0,10.891535848997592,15273.171871686383,1924.1679770946503
gemini,okx,93395926.0,10.891535848997592,15284.063407535381,1925.1920065879822
gemini,okx,84770926.0,7.537841487999685,15291.60124902338,2034.5720562934875
gemini,okx,84770926.0,7.710383340001499,15299.311632363382,2035.5849924087524
gemini,okx,84770926.0,7.678612414001691,15306.990244777384,2036.598981142044
gemini,okx,84770926.0,7.529505730002711,15314.519750507387,2037.610984325409
gemini,okx,84770926.0,7.529505730002711,15322.04925623739,2038.626972436905
gemini,okx,8625000.0,0.589979686001243,15322.63923592339,2071.0081560611725
gemini,okx,84770926.0,5.285433291001027,15327.924669214392,2075.065996170044
gemini,okx,8625000.0,0.4012183440008812,15328.325887558392,2130.706976413727
gemini,okx,8625000.0,0.4053750000002765,15328.731262558393,2131.7124922275543
gemini,okx,84770926.0,2.6349880369998573,15331.366250595393,2132.72501039505
gemini,okx,93395926.0,3.5576701879999746,15334.923920783393,2153.989991426468
gemini,okx,93395926.0,3.5576701879999746,15338.481590971393,2154.996981859207
gemini,okx,102020926.0,4.080837039999096,15342.562428011392,2156.013982772827
gemini,okx,102020926.0,4.080837039999096,15346.64326505139,2157.027991294861
gemini,okx,102020926.0,4.080837039999096,15350.72410209139,2158.0339715480804
gemini,okx,93395926.0,3.829232965999836,15354.55333505739,2159.047973871231
gemini,okx,93395926.0,3.829232965999836,15358.38256802339,2160.0629749298096
gemini,okx,93395926.0,3.829232965999836,15362.21180098939,2161.0719740390778
gemini,okx,93395926.0,3.829232965999836,15366.04103395539,2162.083976507187
gemini,okx,102020926.0,4.276253891999659,15370.317287847389,2163.0909955501556
gemini,okx,102020926.0,4.276253891999659,15374.593541739388,2164.099990606308
gemini,okx,102020926.0,4.276253891999659,15378.869795631388,2165.110080242157
gemini,okx,102020926.0,4.276253891999659,15383.146049523388,2166.1229944229126
gemini,okx,102020926.0,4.276253891999659,15387.422303415387,2167.148990869522
gemini,okx,102020926.0,4.378274818000136,15391.800578233388,2168.1611020565033
gemini,okx,102020926.0,4.362545863999912,15396.163124097387,2169.1759865283966
gemini,okx,102020926.0,4.362545863999912,15400.525669961387,2170.1859724521637
gemini,okx,102020926.0,4.360545655999886,15404.886215617387,2171.1996731758118
gemini,okx,102020926.0,4.378274818000136,15409.264490435387,2172.2169845104218
gemini,okx,102020926.0,4.378274818000136,15413.642765253388,2173.23197555542
gemini,okx,102020926.0,4.378274818000136,15418.021040071388,2174.235972881317
gemini,okx,102020926.0,4.378274818000136,15422.399314889388,2175.2469725608826
gemini,okx,102020926.0,4.378274818000136,15426.777589707388,2176.2599909305573
gemini,okx,93395926.0,4.007399817999612,15430.784989525388,2177.271028280258
gemini,okx,102020926.0,4.378274818000136,15435.163264343388,2178.284066438675
gemini,okx,102020926.0,4.378274818000136,15439.541539161388,2179.299173593521
gemini,okx,102020926.0,4.378274818000136,15443.919813979388,2180.315232038498
gemini,okx,102020926.0,4.378274818000136,15448.298088797388,2181.328973054886
gemini,okx,102020926.0,4.6309020450025855,15452.92899084239,2182.3429822921753
gemini,okx,102020926.0,4.657386909999332,15457.58637775239,2183.356997013092
gemini,okx,102020926.0,4.62738378999893,15462.213761542389,2184.3779788017273
gemini,okx,102020926.0,4.300745503000144,15466.51450704539,2185.388986825943
gemini,okx,102020926.0,4.300745503000144,15470.81525254839,2186.3979635238647
gemini,okx,102020926.0,4.6361217470002885,15475.45137429539,2187.4109728336334
gemini,okx,102020926.0,4.767045349999535,15480.218419645389,2188.434100627899
gemini,okx,137803763.0,3.7430756500016287,15483.96149529539,2326.0199847221375
gemini,okx,93395926.0,2.719773628999974,15486.68126892439,2327.0279772281647
gemini,okx,84770926.0,2.437209706999056,15489.11847863139,2328.0459938049316
gemini,okx,84770926.0,2.275882450001518,15491.394361081391,2329.0540025234222
gemini,okx,84770926.0,2.1227210930010187,15493.517082174392,2330.0690009593964
gemini,okx,137803763.0,2.416319192001538,15495.933401366394,2331.0789670944214
gemini,okx,93395926.0,1.7749783429990202,15497.708379709393,2332.084976673126
gemini,okx,93395926.0,1.3292651869978727,15499.03764489639,2333.101984500885
gemini,okx,84770926.0,1.217140187000041,15500.25478508339,2334.1089956760406
gemini,okx,84770926.0,1.2040011680001044,15501.45878625139,2335.1160097122192
gemini,okx,84770926.0,1.158167808998769,15502.61695406039,2336.1226918697357
gemini,okx,93395926.0,1.2912164839981415,15503.908170544388,2337.1339843273163
gemini,okx,84770926.0,1.1877164839988836,15505.095887028387,2338.149007320404
gemini,okx,84770926.0,1.1877164839988836,15506.283603512386,2339.157170534134
gemini,okx,93395926.0,1.253042808999453,15507.536646321385,2340.1711344718933
gemini,okx,93395926.0,1.253042808999453,15508.789689130384,2341.1859788894653
gemini,okx,84770926.0,1.1550220379995153,15509.944711168384,2342.190012693405
gemini,okx,84770926.0,1.1550220379995153,15511.099733206383,2343.2030172348022
gemini,okx,84770926.0,1.130292780999298,15512.230025987383,2344.2190194129944
gemini,okx,84770926.0,1.3275638899995101,15513.557589877382,2345.2209646701813
gemini,okx,93395926.0,1.4483138899995538,15515.005903767382,2346.232219696045
gemini,okx,93395926.0,1.3411685769988253,15516.34707234438,2347.2472043037415
gemini,okx,137803763.0,-0.40565572600098676,15515.94141661838,2442.440970182419
gemini,okx,84770926.0,-0.6571343949999573,15515.28428222338,2443.449018716812
gemini,okx,84770926.0,-0.560642452999673,15514.72363977038,2444.46498298645
gemini,okx,84770926.0,-0.4424617400018178,15514.281178030378,2445.4750089645386
gemini,okx,8625000.0,-0.16387500000018917,15514.117303030378,2500.115978002548
gemini,okx,53032837.0,-1.1270499149995885,15512.990253115378,2501.126974105835
gemini,okx,53032837.0,-1.161130250999122,15511.82912286438,2502.1380054950714
gemini,okx,53032837.0,-1.388865443999748,15510.44025742038,2503.151974439621
gemini,okx,53032837.0,-1.435849892999613,15509.00440752738,2504.155031681061
gemini,okx,84770926.0,-2.0727316180000344,15506.93167590938,2508.20299077034
gemini,okx,93395926.0,-1.9911287410013756,15504.940547168379,2509.2109849452972
gemini,okx,84770926.0,-3.196052344999771,15501.744494823379,2515.2669744491577
gemini,okx,84770926.0,-3.022985556999629,15498.72150926638,2520.3189640045166
gemini,okx,84770926.0,-2.3834538130013243,15496.338055453378,2521.330979347229
gemini,okx,93395926.0,-2.7269747390000703,15493.611080714378,2522.343079328537
gemini,okx,93395926.0,-2.708481854000638,15490.902598860377,2523.3570790290833
gemini,okx,93395926.0,-2.7276290579993656,15488.174969802378,2524.37197971344
gemini,okx,93395926.0,-2.6237109280009463,15485.551258874377,2525.386134624481
gemini,okx,93395926.0,-2.6497881380018953,15482.901470736375,2526.4009840488434
gemini,okx,93395926.0,-2.5913401910001994,15480.310130545375,2527.406991004944
gemini,okx,93395926.0,-2.6761111169980722,15477.634019428377,2528.420994281769
gemini,okx,93395926.0,-2.6898768410010234,15474.944142587376,2529.4370465278625
gemini,okx,93395926.0,-2.6826039970001148,15472.261538590375,2530.4520511627197
gemini,okx,93395926.0,-3.3797493149995717,15468.881789275376,2531.463984489441
gemini,okx,93395926.0,-3.2052316480003356,15465.676557627376,2532.4789700508118
gemini,okx,137803763.0,-4.871152624000388,15460.805405003375,2533.485963344574
gemini,okx,53032837.0,-1.8632872579983086,15458.942117745377,2534.498708963394
gemini,okx,8625000.0,-0.267375000001266,15458.674742745376,2535.5114209651947
gemini,okx,8625000.0,-0.28462500000023283,15458.390117745375,2536.5258078575134
gemini,okx,8625000.0,-0.27966201399976853,15458.110455731376,2537.5324325561523
gemini,okx,8625000.0,-0.29325000000062573,15457.817205731375,2538.5440096855164
gemini,okx,8625000.0,-0.29325000000062573,15457.523955731374,2539.556011199951
gemini,okx,8625000.0,-0.28462500000023283,15457.239330731374,2540.569002389908
gemini,okx,44407837.0,-2.319373377999,15454.919957353375,2546.654979944229
gemini,okx,44407837.0,-2.3803914919990348,15452.539565861376,2547.670987844467
gemini,okx,44407837.0,-2.3675499509972724,15450.172015910379,2548.682008743286
gemini,okx,44407837.0,-2.201707640000677,15447.970308270378,2549.694990634918
gemini,okx,44406103.0,-2.201619206001851,15445.768689064376,2550.708992242813
gemini,okx,44406103.0,-2.3395219989997713,15443.429167065377,2551.7260417938232
gemini,okx,44406103.0,-2.3468387169996276,15441.082328348377,2552.732992172241
gemini,okx,44406103.0,-2.2551135290013917,15438.827214819376,2553.7459638118744
gemini,okx,44406103.0,-2.2551135290013917,15436.572101290374,2554.749981880188
gemini,okx,44406103.0,-2.285980032002044,15434.286121258372,2555.76198220253
gemini,okx,44406103.0,-2.2906893990002573,15431.995431859372,2556.7781178951263
gemini,okx,44406103.0,-2.3375217910015635,15429.65791006837,2557.7919631004333
gemini,okx,44406103.0,-2.6660977130013634,15426.991812355369,2558.8169717788696
gemini,okx,44406103.0,-2.6736331789998076,15424.318179176369,2559.8259737491608
gemini,okx,44406103.0,-2.664387851000356,15421.653791325369,2560.83198928833
gemini,okx,44406103.0,-2.7448758329992415,15418.90891549237,2561.8465905189514
gemini,okx,44406103.0,-2.7448758329992415,15416.16403965937,2562.8570075035095
gemini,okx,44406103.0,-2.6457228340004804,15413.51831682537,2563.8699655532837
gemini,okx,44406103.0,-2.6457228340004804,15410.87259399137,2564.888209104538
gemini,okx,44406103.0,-2.636891497999386,15408.23570249337,2565.89697766304
gemini,okx,44406103.0,-2.6626268769996386,15405.57307561637,2566.9019746780396
gemini,okx,44406103.0,-2.663778783999078,15402.909296832371,2567.9189889431
gemini,okx,44406103.0,-2.663778783999078,15400.245518048372,2568.9289672374725
gemini,okx,44406103.0,-2.697584489000292,15397.547933559372,2569.9449701309204
gemini,okx,44406103.0,-2.6781783860005817,15394.869755173371,2570.955988407135
gemini,okx,44406103.0,-2.9512842320018535,15391.91847094137,2571.9590167999268
gemini,okx,44406103.0,-2.8056003260007856,15389.112870615369,2572.9679791927338
gemini,okx,44406103.0,-2.7910842560013407,15386.321786359367,2573.9749739170074
gemini,okx,44406103.0,-2.7910842560013407,15383.530702103366,2574.9889798164368
gemini,okx,44406103.0,-2.8284526810020907,15380.702249422364,2575.999977350235
gemini,okx,44406103.0,-2.8113966950004396,15377.890852727363,2577.0179941654205
gemini,okx,44406103.0,-2.816587088000233,15375.074265639363,2578.027994632721
gemini,okx,44406103.0,-2.6363661800005502,15372.437899459363,2579.0419878959656
gemini,okx,44406103.0,-2.6393661800011614,15369.798533279361,2580.0549943447113
gemini,okx,44406103.0,-2.6393661800011614,15367.15916709936,2581.067983865738
gemini,okx,44406103.0,-2.3859219289988687,15364.773245170361,2582.0859870910645
gemini,okx,44406103.0,-2.455741144000058,15362.317504026361,2583.093986749649
gemini,okx,44406103.0,-2.4023580029988807,15359.915146023362,2584.1090059280396
gemini,okx,44406103.0,-2.4023580030006997,15357.512788020362,2585.1189670562744
gemini,okx,44406103.0,-2.401195935000942,15355.11159208536,2586.141975879669
gemini,okx,44406103.0,-2.4343348310012516,15352.67725725436,2587.155977010727
gemini,okx,44406103.0,-2.512249483001142,15350.165007771358,2588.171994447708
gemini,okx,44406103.0,-2.575553974000286,15347.589453797358,2589.186994791031
gemini,okx,44406103.0,-2.513578319001681,15345.075875478356,2590.2010040283203
gemini,okx,44406103.0,-2.513578319001681,15342.562297159355,2591.214985370636
gemini,okx,44406103.0,-2.5576572550016863,15340.004639904353,2592.2279851436615
gemini,okx,44406103.0,-2.5682418150008743,15337.436398089352,2593.239023208618
gemini,okx,44406103.0,-2.5475539740018576,15334.88884411535,2594.254025220871
gemini,okx,44406103.0,-2.538222286000746,15332.35062182935,2595.2639739513397
gemini,okx,44406103.0,-2.4867417679997743,15329.86388006135,2596.268987417221
gemini,okx,44406103.0,-2.4867417679997743,15327.37713829335,2597.276976585388
gemini,okx,44406103.0,-2.4867417679997743,15324.89039652535,2598.2919964790344
gemini,okx,44406103.0,-2.5755008380001527,15322.31489568735,2599.305973291397
gemini,okx,44406103.0,-2.743960361000063,15319.57093532635,2600.316007375717
gemini,okx,44406103.0,-2.7355865290010115,15316.835348797349,2601.329965353012
gemini,okx,44406103.0,-2.6997025270011363,15314.135646270348,2602.342978954315
gemini,okx,44406103.0,-2.6745493940015876,15311.461096876346,2603.3579757213593
gemini,okx,44406103.0,-2.6745493940015876,15308.786547482345,2604.361976623535
gemini,okx,44406103.0,-2.675843013999838,15306.110704468345,2605.370968580246
gemini,okx,44406103.0,-2.6753276429990365,15303.435376825346,2606.3809866905212
gemini,okx,44406103.0,-2.608366180002122,15300.827010645344,2607.386981010437
gemini,okx,44406103.0,-2.608366180002122,15298.218644465342,2608.399181842804
gemini,okx,44406103.0,-2.575553974000286,15295.643090491341,2609.409972667694
gemini,okx,44406103.0,-2.6199600769996323,15293.023130414342,2610.421088218689
gemini,okx,44406103.0,-2.591960077001204,15290.43117033734,2611.426968574524
gemini,okx,44406103.0,-2.3341390270015836,15288.097031310339,2612.436529636383
gemini,okx,44406103.0,-2.3341390270015836,15285.762892283337,2613.4539992809296
gemini,okx,44406103.0,-2.3942998019992956,15283.368592481338,2614.4640781879425
gemini,okx,44406103.0,-2.3942998019992956,15280.974292679339,2615.481993675232
gemini,okx,44406103.0,-2.3942998019992956,15278.57999287734,2616.494523525238
gemini,okx,44406103.0,-2.30911735600057,15276.270875521339,2617.5029640197754
gemini,okx,44406103.0,-2.175899047000712,15274.094976474338,2618.5084702968597
gemini,okx,44406103.0,-2.2636551380001038,15271.831321336338,2619.517874956131
gemini,okx,44406103.0,-2.2636551380001038,15269.567666198338,2620.526998758316
gemini,okx,44406103.0,-2.4230416280006466,15267.144624570337,2621.530977487564
gemini,okx,44406103.0,-2.4230416280006466,15264.721582942337,2622.5440504550934
gemini,okx,44406103.0,-2.1314929440013657,15262.590089998335,2623.560057401657
gemini,okx,44406103.0,-2.1314929440013657,15260.458597054334,2624.570984363556
gemini,okx,44406103.0,-2.1314929440013657,15258.327104110333,2625.584986448288
gemini,okx,44406103.0,-2.1314929440013657,15256.195611166331,2626.5980122089386
gemini,okx,129297800.554987,-8.492800072403043,15247.702811093928,2628.6059930324554
gemini,okx,129297800.554987,-8.369109838295117,15239.333701255633,2629.6189959049225
gemini,okx,129297800.554987,-8.348172067740961,15230.985529187892,2630.63299036026
gemini,okx,129297800.554987,-7.617499382964525,15223.368029804928,2631.6481125354767
gemini,okx,129297800.554987,-7.671813501518045,15215.69621630341,2632.649974822998
gemini,okx,129297800.554987,-7.671813501518045,15208.024402801891,2633.6569788455963
gemini,okx,129297800.554987,-7.813487536073808,15200.210915265818,2634.670987844467
gemini,okx,129296066.554987,-7.74779216607385,15192.463123099744,2635.684027194977
gemini,okx,129296066.554987,-7.74779216607385,15184.71533093367,2636.6870172023773
gemini,okx,129296066.554987,-7.702372558074785,15177.012958375595,2637.6900136470795
gemini,okx,129296066.554987,-7.655753273520531,15169.357205102075,2638.704973459244
gemini,okx,129296066.554987,-7.655753273520531,15161.701451828554,2639.7169852256775
gemini,okx,129296066.554987,-7.543533988964555,15154.15791783959,2640.734049797058
gemini,okx,129296066.554987,-7.571533988964802,15146.586383850625,2641.752057313919
gemini,okx,129294332.554987,-7.522136054965813,15139.064247795659,2642.7659816741943
gemini,okx,44404369.0,-2.2351455309999437,15136.829102264659,2643.777964115143
gemini,okx,129294332.554987,-7.638022856519456,15129.19107940814,2644.7879707813263
gemini,okx,129294332.554987,-7.638022856521275,15121.553056551618,2645.7989757061005
gemini,okx,44404369.0,-2.7593123440001364,15118.793744207618,2646.805963754654
gemini,okx,44404369.0,-2.61985777100017,15116.173886436618,2647.8129727840424
gemini,okx,44402635.0,-2.747518729998774,15113.42636770662,2648.8230521678925
gemini,okx,129292598.554987,-8.858488704514457,15104.567879002105,2649.8369765281677
gemini,okx,129292598.554987,-8.858488704514457,15095.70939029759,2650.8479902744293
gemini,okx,129292598.554987,-8.874386727069577,15086.83500357052,2651.8629879951477
gemini,okx,129292598.554987,-8.874386727067758,15077.960616843453,2652.8709812164307
gemini,okx,129292598.554987,-8.837040745956983,15069.123576097496,2653.872483253479
gemini,okx,44400901.0,-2.7248558620012773,15066.398720235495,2654.887988805771
gemini,okx,44400901.0,-2.7248558620012773,15063.673864373493,2655.9010927677155
gemini,okx,44400901.0,-2.703010320999965,15060.970854052493,2656.9149787425995
gemini,okx,53025901.0,-3.2205103209998924,15057.750343731494,2657.9329924583435
gemini,okx,53025901.0,-3.2205103209998924,15054.529833410494,2658.9420239925385
gemini,okx,8623266.0,-0.5173959599997033,15054.012437450494,2659.9539818763733
gemini,okx,137802029.0,-7.446676289002426,15046.565761161492,2660.9699940681458
gemini,okx,139493177.939121,-8.68808830877424,15037.877672852717,2661.981980085373
gemini,okx,139493177.939121,-9.124912411531113,15028.752760441186,2662.9929773807526
gemini,okx,139493177.939121,-9.124912411531113,15019.627848029655,2664.004534006119
gemini,okx,139493177.939121,-8.857057354591234,15010.770790675064,2665.0160834789276
gemini,okx,139493177.939121,-8.593516228775115,15002.177274446289,2666.024971485138
gemini,okx,139493177.939121,-8.58680270777586,14993.590471738513,2667.042195558548
gemini,okx,139493177.939121,-8.281388285955472,14985.309083452557,2668.0580077171326
gemini,okx,139491443.939121,-8.281303319954532,14977.027780132603,2669.0679914951324
gemini,okx,139491443.939121,-8.04137402501874,14968.986406107584,2670.0780715942383
gemini,okx,139491443.939121,-8.398287406895179,14960.588118700689,2671.088986635208
gemini,okx,139491443.939121,-8.449094746832998,14952.139023953856,2672.0959815979004
gemini,okx,139491443.939121,-7.880295727076373,14944.25872822678,2673.1089730262756
gemini,okx,139489709.939121,-7.880214229078774,14936.3785139977,2674.125973701477
gemini,okx,139489709.939121,-7.715911373139534,14928.662602624561,2675.135966539383
gemini,okx,139489709.939121,-7.715911373139534,14920.946691251422,2676.1539838314056
gemini,okx,139489709.939121,-7.629240669137289,14913.317450582284,2677.1699743270874
gemini,okx,139489709.939121,-7.93805700701887,14905.379393575266,2678.1799852848053
gemini,okx,139489709.939121,-7.62282166319892,14897.756571912067,2679.1969904899597
gemini,okx,139489709.939121,-7.9771669209567335,14889.77940499111,2680.203117609024
gemini,okx,139489709.939121,-7.9771669209549145,14881.802238070155,2681.2149879932404
gemini,okx,139487975.939121,-7.831903417076319,14873.970334653079,2682.2209842205048
gemini,okx,139487975.939121,-7.996958576015459,14865.973376077063,2683.2360191345215
gemini,okx,139487975.939121,-8.0351815220165,14857.938194555047,2684.247976541519
gemini,okx,139487975.939121,-7.944739312075399,14849.993455242971,2685.2572107315063
gemini,okx,139487975.939121,-7.944739312075399,14842.048715930896,2686.273954629898
gemini,okx,139487975.939121,-8.005147655016117,14834.04356827588,2687.284996509552
gemini,okx,139486241.939121,-8.005064423017757,14826.038503852862,2688.2989959716797
gemini,okx,139486241.939121,-7.944585737077432,14818.093918115785,2689.3099954128265
gemini,okx,139486241.939121,-7.944585737077432,14810.149332378707,2690.3219842910767
gemini,okx,139486241.939121,-7.8861350901370315,14802.26319728857,2691.334979534149
gemini,okx,139486241.939121,-7.876935090134793,14794.386262198435,2692.345986366272
gemini,okx,139486241.939121,-7.876935090134793,14786.5093271083,2693.3549976348877
gemini,okx,139486241.939121,-7.931916181014458,14778.577410927286,2694.3659927845
gemini,okx,139484507.939121,-7.8927499581386655,14770.684660969147,2695.3800020217896
gemini,okx,139484507.939121,-7.926023629075644,14762.758637340072,2696.390980243683
gemini,okx,139484507.939121,-8.571784449770348,14754.186852890301,2697.4029738903046
gemini,okx,139482773.939121,-8.571694281768941,14745.615158608533,2698.416572570801
gemini,okx,139482773.939121,-8.57169428177076,14737.043464326762,2699.4269757270813
gemini,okx,139482773.939121,-10.029885760164689,14727.013578566597,2700.4379930496216
gemini,okx,139482773.939121,-10.445175187856876,14716.56840337874,2701.444967508316
gemini,okx,139481039.939121,-10.090149580981233,14706.478253797759,2702.44655251503
gemini,okx,46086847.939121,-2.8235226841643453,14703.654731113595,2703.458011865616
gemini,okx,46086847.939121,-2.8235226841643453,14700.83120842943,2704.466065645218
gemini,okx,46086847.939121,-3.2410598696151283,14697.590148559815,2705.4780225753784
gemini,okx,46086847.939121,-3.364834615493237,14694.225313944322,2706.4929659366608
gemini,okx,46085113.939121,-3.4618868103734712,14690.763427133948,2707.5219824314117
gemini,okx,46085113.939121,-3.52008136430959,14687.243345769639,2708.5379769802094
gemini,okx,46085113.939121,-3.52008136430959,14683.72326440533,2709.553987264633
gemini,okx,46083379.939121,-3.4592572713718255,14680.264007133957,2710.56298494339
gemini,okx,46083379.939121,-3.4592572713718255,14676.804749862586,2711.5800092220306
gemini,okx,46083379.939121,-3.4834570133716625,14673.321292849214,2712.588986635208
gemini,okx,46083379.939121,-3.511107564310805,14669.810185284903,2713.604986667633
gemini,okx,46083379.939121,-3.4657274813725962,14666.34445780353,2714.610987663269
gemini,okx,46083379.939121,-3.5007784643112245,14662.84367933922,2715.626990556717
gemini,okx,46083379.939121,-3.510520807310968,14659.333158531908,2716.63596367836
gemini,okx,46083379.939121,-3.510520807310968,14655.822637724597,2717.652055978775
gemini,okx,46083379.939121,-3.5398108613117074,14652.282826863286,2718.6701197624207
gemini,okx,46083379.939121,-3.9223505997633765,14648.360476263522,2719.687225818634
gemini,okx,46083379.939121,-4.227059056336657,14644.133417207186,2720.699969768524
gemini,okx,46083379.939121,-4.142160132398203,14639.991257074787,2721.708978176117
gemini,okx,46083379.939121,-4.142160132398203,14635.84909694239,2722.7230241298676
gemini,okx,46083379.939121,-4.072968844580828,14631.776128097808,2723.7270605564117
gemini,okx,46083379.939121,-4.074177298580253,14627.701950799228,2724.7399768829346
gemini,okx,46083379.939121,-3.9907280406423524,14623.711222758586,2725.7459795475006
gemini,okx,46083379.939121,-4.074177298580253,14619.637045460006,2726.7599828243256
gemini,okx,46083379.939121,-3.939547155641776,14615.697498304364,2727.7679755687714
gemini,okx,46083379.939121,-3.939547155641776,14611.757951148722,2728.7819657325745
gemini,okx,46083379.939121,-3.8090728988245246,14607.948878249897,2729.7929751873016
gemini,okx,46083379.939121,-3.673015624006439,14604.275862625891,2730.8039672374725
gemini,okx,46083379.939121,-3.437727481372349,14600.838135144519,2731.813968896866
gemini,okx,46083379.939121,-3.3093939616155694,14597.528741182903,2732.815152168274
gemini,okx,46083379.939121,-3.3093939616155694,14594.219347221288,2733.826997756958
gemini,okx,46083379.939121,-3.3093939616155694,14590.909953259672,2734.8407638072968
gemini,okx,46083379.939121,-3.3093939616155694,14587.600559298056,2735.8584756851196
gemini,okx,46083379.939121,-2.985357319981631,14584.615201978075,2736.8768916130066
gemini,okx,46081645.939121,-2.9487780519812077,14581.666423926094,2737.882192850113
gemini,okx,46081645.939121,-2.9487780519812077,14578.717645874112,2738.8849816322327
gemini,okx,46081645.939121,-2.9487780519812077,14575.768867822131,2739.8914728164673
gemini,okx,46081645.939121,-3.243352127554317,14572.525515694577,2740.896283864975
gemini,okx,46081645.939121,-3.3022405944939237,14569.223275100083,2741.9058423042297
